Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,GO_Bonds_2022,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
413,5337,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,4311 Nitschke Street,78723,0217162735,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-29-2017,06-29-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699037,30.294704
413,5338,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,4310 Olenick Street,78723,0217162739,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-13-2017,07-13-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698589,30.29471
413,5339,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,4337 Nitschke Street,78723,0217162710,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-25-2017,07-25-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699051,30.295161
413,5340,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,4335 Nitschke Street,78723,0217162710,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-27-2017,07-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699052,30.295161
413,5341,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2405 Philomena Street,78744,0219161103,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-21-2017,09-21-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698307,30.299975
413,5342,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2401 Philomena Street,78723,0219161101,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-22-2017,09-22-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698502,30.299985
413,5343,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2203 Philomena Street,78723,0219160910,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-22-2017,09-22-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.700027,30.299894
413,5344,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2407 Philomena Street,78723,0219161104,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-22-2017,09-22-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698202,30.299981
413,5345,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2205 Philomena Street,78723,0219160912,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-27-2017,09-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699974,30.299932
413,5346,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2201 Philomena Street,78723,0219160910,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-28-2017,09-28-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70016,30.299916
413,5347,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2403 Philomena Street,78723,0219161102,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-28-2017,09-28-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698403,30.29999
413,5348,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2207 Philomena Street,78723,0219160913,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-28-2017,09-28-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699869,30.299937
413,5349,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2209 Philomena Street,78723,0219160914,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-26-2017,10-26-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699726,30.299898
413,5350,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2301 Philomena Street,78723,0219161001,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-27-2017,10-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699303,30.299946
413,5351,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2307 Philomena Street,78723,0219161004,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-27-2017,10-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698977,30.299948
413,5352,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2211 Philomena Street,78723,0219160915,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-27-2017,10-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699597,30.299935
413,5353,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2213 Philomena Street,78723,0219160916,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-27-2017,10-27-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699536,30.299905
413,5354,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2303 Philomena Street,78723,0219161002,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-30-2017,10-30-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699187,30.29987
413,5355,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2305 Philomena Street,78723,0219161003,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-13-2017,11-13-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.699089,30.299957
413,5356,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2309 Philomena Street,78723,0219161005,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-29-2017,11-29-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698859,30.299964
413,5357,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2311 Philomena Street,78723,0218170201,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-29-2017,11-29-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.695764,30.299968
413,5358,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2313 Philomena Street,78723,0219161007,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-15-2017,12-15-2018,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698659,30.299968
413,5359,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2411 Philomena Steet,78723,0219161106,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-26-2018,01-26-2019,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697994,30.299978
413,5360,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2413 Philomena Street,78723,0219161107,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-31-2018,01-31-2019,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697886,30.299945
413,5361,David Weekley - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2409 Philomena Street,78723,0219161105,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-01-2018,02-01-2019,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.698105,30.299961
413,5362,AVI - SF - Section 7 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
413,5364,CalAtlantic - SF - Section 7 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
413,5365,CalAtlantic - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
413,5366,Centerra - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
413,5367,Wes Peoples - SF - Section 9 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
380,5368,Hills at Estancia Condominiums (MI Homes),Aria Grand LLC,Saigebrook Development LLC,12902 Stanford Drive Unit 31,78748,0449151301,5,Single Family,Ownership,Under Construction,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,,12-30-1939,40,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.8105378,30.118147
813,5370,Walnut Creek Apartments,SL4 Airport LP,Stonelake Capital Partners,6409 Springdale Rd,78723,0221250407,1,Multifamily,Rental,Project Completed,98,98,0.0,0,0,0,0,0,98,0,0,0,0,0,11-08-2019,11-08-2024,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,,-97.668769,30.30718
817,5374,Moontower,AM1031 LLC,AM1031,2204 San Antonio Street,78705,0212013801,9,Multifamily,Rental,Project Completed,567,57,0.0,0,0,0,0,0,57,0,0,0,0,0,12-11-2020,12-11-2060,40,Paid,199175,,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,,-97.743134,30.285646
818,5375,The Quincy,NRP Group,NRP Group,91 Red River Street,78701,0203032201,9,Multifamily,Rental,Project Completed,347,14,0.0,0,0,0,0,0,0,0,0,14,0,0,08-13-2021,08-13-2061,40,Paid,589554,07-15-2021,,No,No,No,,Rainey/Downtown,Yes,,,,,,,,,,,,-97.738965,30.260476
819,5376,Hilltop,The Residenctes at Howard Lane Ltd,NRP Group,2408 San Gabriel Street,78705,0214001307,9,Multifamily,Rental,Project Completed,505,102,0.0,0,0,0,0,51,51,0,0,0,0,0,10-21-2020,10-21-2060,40,Paid,185282,,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,,-97.748152,30.28839
820,5377,Pathways at Chalmers Courts West,Foundation Communities Inc.,Foundation Communities Inc.,1600 E 3rd Street,78702,0204080201,3,Multifamily,Rental,Under Construction,156,140,0.0,0,0,14,0,56,70,0,0,0,0,0,,12-30-1904,5,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.7266,30.260442
821,5378,Belmont Apartments,Summertree Developer LLC,Summertree Developer LLC,9100 Brown Lane,78754,0235230314,1,Multifamily,Rental,Under Construction,146,146,0.0,0,0,0,0,29,88,0,29,0,0,0,,12-30-1939,40,,,,,No,Yes,Yes,,,No,,,,,,,,,,,,-97.673684,30.347393
363,5381,Meritage Homes - SF - Section 1 (Pilot Knob PUD),Onion Associates Ltd.,Onion Associates Ltd.,Multiple Addresses,78744,0332100625,2,Multifamily,Ownership,Certified/Loan Executed,263,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,Municipal Utility District,PUD Density Bonus,No,,,,,,,,,,,,-97.721746,30.163553
824,5382,The Independent (AECC MDA),Narrow Road Group LP,Narrow Road Group,301 West Avenue,78701,0107003201,9,Multifamily,Ownership,Project Completed,370,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,Paid,2477490,03-18-2019,,No,No,No,Master Development Agreement,,Yes,,,,,,,,,,,,-97.750924,30.267971
825,5383,Riverside PUD,Narrow Road Group LP,Narrow Road Group,401 S 1st Street,78704,0203000503,9,Non-Residential,Rental,Under Construction,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,Paid,1456932,12-05-2022,,No,No,No,,PUD Density Bonus,Yes,,,,,,,,,,,,-97.749352,30.259236
826,5384,4401 S Congress Apartments,OH Airport LP,OH Airport LP,4401 S Congress Avenue,78745,0412050117,3,Multifamily,Rental,Project Completed,48,5,0.0,0,0,0,0,0,0,0,0,5,0,0,07-08-2021,07-08-2061,40,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.767042,30.217065
827,5385,Modera Domain,National Bank of Commerce,Kimley-Horn,2618 Kramer Lane,78758,0254080701,7,Multifamily,Rental,Project Completed,354,14,0.0,0,0,0,0,0,14,0,0,0,0,0,04-25-2022,04-25-2062,40,,,,,No,No,No,,North Burnet Gateway,No,,,,,,,,,,,,-97.718565,30.395266
290,5386,Colorado Crossing - SF,Salvation Army,Salvation Army,3421 Autumn Bay Drive,78744,0318180213,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-26-2008,11-26-2009,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.694166,30.200703
290,5387,Colorado Crossing - SF,Salvation Army,Salvation Army,7521 Aspen Brook Drive,78744,0320180320,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-25-2006,08-25-2007,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.693509,30.198609
290,5388,Colorado Crossing - SF,Salvation Army,Salvation Army,7525 Cedar Edge Drive,78744,0320181401,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-30-2010,06-30-2011,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.696211,30.194876
290,5389,Colorado Crossing - SF,Salvation Army,Salvation Army,7413 Elk Pass Drive,78744,0318180509,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-28-2016,11-28-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.694729,30.199758
828,5390,MLK Station Apartments - West Phase II (Platform Phase II),NSSW Development LLC,NSSW Development LLC,2910 E 17th Street,78702,0210122301,1,Multifamily,Rental,Project Completed,202,43,0.0,0,0,0,0,0,43,0,0,0,0,0,07-21-2021,07-21-2061,40,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.710691,30.279807
829,5391,924 E 7th Street,East 13th Street LLC,East 13th Street LLC,924 E 7th Street,78705,0206050214,1,Non-Residential,Non-Residential,Under Construction,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,Pending,648012,,,No,No,No,,Transit Oriented Development,Yes,,,,,,,,,,,,-97.731875,30.266261
436,5392,Pacesetter Homes - SF - Village 1 - Phase 1 (Whisper Valley PUD),Accessible Housing Austin!,Accessible Housing Austin!,Multiple Addresses,78653,0217620201,1,Single Family,Ownership,Under Construction,116,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.556562,30.29413
436,5393,AVI - SF - Village 1 - Phase 1 (Whisper Valley PUD),Accessible Housing Austin!,Accessible Housing Austin!,Multiple Addresses,78653,0217620201,1,Single Family,Ownership,Under Construction,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.556652,30.29413
436,5394,Village 1 - Phase 1 (Whisper Valley PUD),Accessible Housing Austin!,Accessible Housing Austin!,Multiple Addresses,78653,0217620201,1,Single Family,Ownership,Certified/Loan Executed,71,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.556652,30.29413
436,5395,Village 1 - Phase 2 (Whisper Valley PUD),Accessible Housing Austin!,Accessible Housing Austin!,Multiple Addresses,78653,0217620201,1,Single Family,Ownership,Certified/Loan Executed,267,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.556652,30.29413
264,5397,Urbana Phase II (Goodnight Ranch),Bradsher Family Trust and MVE Ventures LTD,Momark Development LLC,9005 Alderman Drive,78747,0436030302,2,Single Family,Rental,Under Construction,81,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,,PUD Density Bonus,No,,,,,,,,,,,,-97.75987282,30.15319824
90,5398,The Chicon at Joyce Condominiums,Austin Habitat for Humanity,Austin Habitat for Humanity,1212 Chicon Street Unit 201,78702,0209098101,1,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-22-2018,06-22-2117,99,,,,OHDA,No,No,Yes,,Vertical Mixed Use,No,,0,0,0,,0,0,0,0,,0,-97.72022,30.27443
90,5399,The Chicon at Joyce Condominiums,Austin Habitat for Humanity,Austin Habitat for Humanity,1212 Chicon Street Unit 202,78702,0209098101,1,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-08-2020,09-08-2119,99,,,,OHDA,No,No,Yes,,Vertical Mixed Use,No,,0,0,0,,0,0,0,0,,0,-97.72022,30.27443
90,5400,The Chicon at Joyce Condominiums,Austin Habitat for Humanity,Austin Habitat for Humanity,1212 Chicon Street Unit 203,78702,0209098101,1,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-20-2018,07-20-2117,99,,,,OHDA,No,No,Yes,,Vertical Mixed Use,No,,0,0,0,,0,0,0,0,,0,-97.72022,30.27443
280,5401,1615 E 7th Street,Austin Habitat for Humanity Inc.,Austin Habitat for Humanity,1615 E 7th Street Unit 205,78702,0204081301,3,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-27-2020,05-27-2119,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.725032,30.263254
280,5402,1615 E 7th Street,Austin Habitat for Humanity Inc.,Austin Habitat for Humanity,1615 E 7th Street Unit 206,78702,0204081301,3,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-24-2017,02-24-2116,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.725032,30.263254
280,5403,1615 E 7th Street,Austin Habitat for Humanity Inc.,Austin Habitat for Humanity,1615 E 7th Street Unit 207,78702,0204081301,3,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-08-2020,10-08-2119,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.725032,30.263254
280,5404,1615 E 7th Street,Austin Habitat for Humanity Inc.,Austin Habitat for Humanity,1615 E 7th Street Unit 305,78702,0204081301,3,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2016,12-19-2115,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.725032,30.263254
280,5405,1615 E 7th Street,Austin Habitat for Humanity Inc.,Austin Habitat for Humanity,1615 E 7th Street Unit 306,78702,0204081301,3,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-18-2016,11-18-2115,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.725032,30.263254
271,5406,Burnet 64 Condominiums,Austin Housing Finance Corporation,Austin Housing Finance Corporation,6444 Burnet Rd Unit 306,78757,0232030901,7,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,11-27-2017,11-27-2116,99,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.739455,30.340805
271,5407,Burnet 64 Condominiums,Austin Housing Finance Corporation,Austin Housing Finance Corporation,6444 Burnet Rd Unit 206,78757,0232030901,7,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-19-2018,06-19-2117,99,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.739455,30.340805
271,5408,Burnet 64 Condominiums,Austin Housing Finance Corporation,Austin Housing Finance Corporation,6444 Burnet Road Unit 305,78757,0230040702,7,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-27-2018,06-27-2117,99,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.739455,30.3340805
271,5409,Burnet 64 Condominiums,Austin Housing Finance Corporation,Austin Housing Finance Corporation,6444 Burnet Road Unit 205,78757,0232030901,7,Multifamily,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,06-22-2018,06-22-2117,99,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.739455,30.340805
831,5410,Crestview Highline,Greystar Development Central LLC,Greystar,6324 N Lamar Boulevard,78752,0,7,Multifamily,Rental,Under Construction,102,14,0.0,0,0,0,0,0,14,0,0,0,0,0,,12-30-1939,40,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.722874,30.331803
832,5411,2107 Alamo,Narrow Road Group LP,Narrow Road Group,2107 Alamo Street,78722,0211091001,1,Single Family,Rental,Certified/Loan Executed,5,1,0.0,0,0,0,0,0,1,0,0,0,0,0,,12-30-1998,99,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.719758,30.282725
358,5412,Plaza Saltillo,Undisclosed,Guadalupe Neighborhood Development Corporation,1011 E 5th Street,78702,0204052301,3,Multifamily,Rental,Project Completed,278,41,0.0,0,0,0,0,41,0,0,0,0,0,0,04-23-2020,04-23-2060,40,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.732588,30.263744
358,5413,Plaza Saltillo,Undisclosed,Guadalupe Neighborhood Development Corporation,1109 E 5th Street,78702,0204052301,3,Multifamily,Rental,Affordability Period Expired,278,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.731559,30.263401
358,5414,Plaza Saltillo,Undisclosed,Guadalupe Neighborhood Development Corporation,1201 E 5th Street,78702,0204052301,3,Multifamily,Rental,Under Construction,162,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.730544,30.263034
833,5415,Villas in Rio,Northwind Apartment LP,Northwind Apartment LP,611 W 22nd Street 2209 Rio Grande and 2207 Rio Grande,78705,0212011010,9,Multifamily,Rental,Project Completed,279,28,0.0,0,0,0,0,0,28,0,0,0,0,0,,12-30-1939,40,,280580,,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,,-97.744711,30.285037
834,5416,Loyola Apartments Ltd,AUS SPRINGDALE LLC,Kimley-Horn,6400 Loyola Lane and 6800 Johnny Morris Road,78724,0219331601,1,Multifamily,Rental,Under Construction,203,197,0.0,0,0,0,36,0,125,0,0,36,0,0,,12-30-1904,5,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.648671,30.301274
402,5417,Rebekah Baines Johnson Center Wrap,Austin 3C Venture LP/Graves Dougherty Hearon & Moody PC,Austin 3C Venture LP/Graves Dougherty Hearon & Moody PC,21 Waller St,78702,0200050501,3,Multifamily,Rental,Project Completed,279,251,34.0,10,0,23,0,72,156,0,34,0,0,0,,12-30-1939,40,,,,RHDA,No,No,Yes,,,No,,0,5799445,0,,0,0,0,679555,,6479000,-97.733152,30.253439
413,5418,Muskin Company - SF - Section 10 (RMMA MDA),SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,Multiple Addresses,78723,,9,Single Family,Ownership,Project Completed,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.697802,30.295735
836,5432,The Reserve at Walnut Creek (fka Springdale Apartments),GDC-NRG Brentwood LLC,Narrow Road Group,8038 Exchange Drive,78754,0231280222,1,Multifamily,Rental,Affordability Period Expired,98,98,0.0,0,0,0,0,0,98,0,0,0,0,0,04-01-2000,04-01-2020,20,,,,,Yes,No,No,,,No,,,,,,,,,,,,-97.663242,30.33265
837,5433,The Heights on South Congress (fka South Congress Village),Richman Southwest Development LLC,Richman Southwest Development LLC,2703 S Congress Avenue,78704,0406020101,3,Multifamily,Rental,Affordability Period Expired,172,172,0.0,0,0,0,0,0,172,0,0,0,0,0,04-01-2000,04-01-2020,20,,,,,Yes,No,No,,,No,4% LIHTC,,,,,,,,,,,-97.756111,30.235242
